treeid,year,xcoord,ycoord,tag,peninsula,northing,easting,bcnh_count,dcco_count
10940,2015,634219.000000000000000,4831342.000000000000000,10940,C,,,1,0
10940,2016,634219.000000000000000,4831342.000000000000000,10940,C,,,1,0
10940,2017,634219.000000000000000,4831342.000000000000000,10940,C,,,1,0
10941,2014,634224.000000000000000,4831346.000000000000000,10941,C,,,1,0
10941,2015,634224.000000000000000,4831346.000000000000000,10941,C,,,1,0
10941,2016,634224.000000000000000,4831346.000000000000000,10941,C,,,1,0
10942,2014,634216.000000000000000,4831342.000000000000000,10942,C,,,1,0
10942,2015,634216.000000000000000,4831342.000000000000000,10942,C,,,1,0
10942,2016,634216.000000000000000,4831342.000000000000000,10942,C,,,1,0
10942,2017,634216.000000000000000,4831342.000000000000000,10942,C,,,1,0
10943,2014,634214.000000000000000,4831341.000000000000000,10943,C,,,1,0
10943,2015,634214.000000000000000,4831341.000000000000000,10943,C,,,1,0
10944,2014,634211.000000000000000,4831346.000000000000000,10944,C,,,1,0
10944,2015,634211.000000000000000,4831346.000000000000000,10944,C,,,1,0
10945,2014,634215.000000000000000,4831336.000000000000000,10945,C,,,2,0
10946,2014,634210.000000000000000,4831337.000000000000000,10946,C,,,1,0
10946,2015,634210.000000000000000,4831337.000000000000000,10946,C,,,2,0
10946,2016,634210.000000000000000,4831337.000000000000000,10946,C,,,1,0
10946,2017,634210.000000000000000,4831337.000000000000000,10946,C,,,2,0
10947,2014,634208.000000000000000,4831341.000000000000000,10947,C,,,2,0
10947,2015,634208.000000000000000,4831341.000000000000000,10947,C,,,1,0
10949,2014,634215.000000000000000,4831338.000000000000000,10949,C,,,1,0
10949,2015,634215.000000000000000,4831338.000000000000000,10949,C,,,2,0
10950,2014,634204.000000000000000,4831340.000000000000000,10950,C,,,1,0
10950,2015,634204.000000000000000,4831340.000000000000000,10950,C,,,1,0
10950,2016,634204.000000000000000,4831340.000000000000000,10950,C,,,1,0
10950,2017,634204.000000000000000,4831340.000000000000000,10950,C,,,1,0
10965,2014,634269.000000000000000,4831476.000000000000000,10965,C,,,2,0
10971,2014,634255.000000000000000,4831470.000000000000000,10971,C,,,1,0
10971,2015,634255.000000000000000,4831470.000000000000000,10971,C,,,1,0
10971,2016,634255.000000000000000,4831470.000000000000000,10971,C,,,1,0
10972,2014,634255.000000000000000,4831474.000000000000000,10972,C,,,1,0
10987,2014,634226.000000000000000,4831375.000000000000000,10987,C,,,1,0
10988,2014,634222.000000000000000,4831366.000000000000000,10988,C,,,1,0
10988,2015,634222.000000000000000,4831366.000000000000000,10988,C,,,1,0
10988,2016,634222.000000000000000,4831366.000000000000000,10988,C,,,1,0
10988,2017,634222.000000000000000,4831366.000000000000000,10988,C,,,1,0
10988,2021,634222.000000000000000,4831366.000000000000000,10988,C,,,1,1
10989,2014,634227.000000000000000,4831363.000000000000000,10989,C,,,1,0
10989,2015,634227.000000000000000,4831363.000000000000000,10989,C,,,1,0
10989,2016,634227.000000000000000,4831363.000000000000000,10989,C,,,1,0
10989,2017,634227.000000000000000,4831363.000000000000000,10989,C,,,2,0
10990,2014,634227.000000000000000,4831358.000000000000000,10990,C,,,1,0
10991,2014,634232.000000000000000,4831382.000000000000000,10991,C,,,1,0
10991,2015,634232.000000000000000,4831382.000000000000000,10991,C,,,2,0
10991,2016,634232.000000000000000,4831382.000000000000000,10991,C,,,1,0
10991,2017,634232.000000000000000,4831382.000000000000000,10991,C,,,2,0
10992,2014,634226.000000000000000,4831383.000000000000000,10992,C,,,1,0
10992,2016,634226.000000000000000,4831383.000000000000000,10992,C,,,1,0
10993,2014,634223.000000000000000,4831375.000000000000000,10993,C,,,4,0
10993,2015,634223.000000000000000,4831375.000000000000000,10993,C,,,1,0
10993,2016,634223.000000000000000,4831375.000000000000000,10993,C,,,1,0
10993,2017,634223.000000000000000,4831375.000000000000000,10993,C,,,1,0
10994,2014,634212.000000000000000,4831361.000000000000000,10994,C,,,1,0
10994,2015,634212.000000000000000,4831361.000000000000000,10994,C,,,1,0
10995,2015,634386.000000000000000,4831486.000000000000000,10995,C,,,2,0
10995,2016,634386.000000000000000,4831486.000000000000000,10995,C,,,1,0
10995,2017,634386.000000000000000,4831486.000000000000000,10995,C,,,2,0
10996,2014,634217.000000000000000,4831353.000000000000000,10996,C,,,1,0
10997,2014,634218.000000000000000,4831353.000000000000000,10997,C,,,1,0
10997,2015,634218.000000000000000,4831353.000000000000000,10997,C,,,1,0
10998,2014,634219.000000000000000,4831356.000000000000000,10998,C,,,2,0
10999,2014,634216.000000000000000,4831359.000000000000000,10999,C,,,1,0
15079,2011,633967.390000000013970,4831244.459999999962747,15079,B,,,1,0
15081,2011,633995.000000000000000,4831254.000000000000000,15081,B,,,1,5
15415,2014,633928.000000000000000,4831225.000000000000000,15415,B,,,1,6
15417,2013,633959.000000000000000,4831248.000000000000000,15417,B,,,1,0
15426,2016,634177.000000000000000,4831293.000000000000000,15426,C,,,1,0
15426,2017,634177.000000000000000,4831293.000000000000000,15426,C,,,1,0
15427,2016,634180.000000000000000,4831299.000000000000000,15427,C,,,1,0
15428,2016,634186.000000000000000,4831296.000000000000000,15428,C,,,1,0
15429,2016,634190.000000000000000,4831305.000000000000000,15429,C,,,2,0
15429,2017,634190.000000000000000,4831305.000000000000000,15429,C,,,1,0
15430,2016,634184.000000000000000,4831302.000000000000000,15430,C,,,1,0
15431,2016,634182.000000000000000,4831309.000000000000000,15431,C,,,1,0
15432,2016,634181.000000000000000,4831325.000000000000000,15432,C,,,1,0
15432,2020,634181.000000000000000,4831325.000000000000000,15432,C,,,1,0
15433,2016,634174.000000000000000,4831325.000000000000000,15433,C,,,1,0
15434,2016,634169.000000000000000,4831327.000000000000000,15434,C,,,1,0
15434,2020,634169.000000000000000,4831327.000000000000000,15434,C,,,3,0
15435,2016,634177.000000000000000,4831331.000000000000000,15435,C,,,1,0
15436,2016,634197.389800000004470,4831317.961000000126660,15436,C,,,2,0
15437,2016,634208.000000000000000,4831320.000000000000000,15437,C,,,1,0
15437,2017,634208.000000000000000,4831320.000000000000000,15437,C,,,1,0
15438,2016,634207.000000000000000,4831358.000000000000000,15438,C,,,1,0
15439,2016,634219.000000000000000,4831359.000000000000000,15439,C,,,1,0
15439,2017,634219.000000000000000,4831359.000000000000000,15439,C,,,2,0
15440,2016,634225.000000000000000,4831358.000000000000000,15440,C,,,1,0
15440,2017,634225.000000000000000,4831358.000000000000000,15440,C,,,2,0
15446,2016,634206.000000000000000,4831321.000000000000000,15446,C,,,1,0
15801,2016,634169.000000000000000,4831297.000000000000000,15801,C,,,1,0
15802,2016,634158.000000000000000,4831319.000000000000000,15802,C,,,1,0
15803,2014,634168.000000000000000,4831309.000000000000000,10580,C,,,2,0
15803,2016,634168.000000000000000,4831309.000000000000000,10580,C,,,1,0
15803,2017,634168.000000000000000,4831309.000000000000000,10580,C,,,1,0
15806,2016,634177.000000000000000,4831339.000000000000000,15806,C,,,1,0
15807,2016,634159.000000000000000,4831317.000000000000000,15807,C,,,1,0
15807,2020,634159.000000000000000,4831317.000000000000000,15807,C,,,1,0
15808,2016,634163.000000000000000,4831318.000000000000000,15808,C,,,1,0
15809,2016,634170.000000000000000,4831286.000000000000000,15809,C,,,2,0
15809,2017,634170.000000000000000,4831286.000000000000000,15809,C,,,1,0
15810,2016,634181.000000000000000,4831332.000000000000000,15810,C,,,1,0
15830,2016,634212.000000000000000,4831344.000000000000000,15830,C,,,1,0
15831,2016,634192.000000000000000,4831359.000000000000000,15831,C,,,1,0
15831,2020,634192.000000000000000,4831359.000000000000000,15831,C,,,1,16
15833,2016,634228.000000000000000,4831442.000000000000000,15833,C,,,1,0
15834,2016,634228.000000000000000,4831438.000000000000000,15834,C,,,1,0
15834,2017,634228.000000000000000,4831438.000000000000000,15834,C,,,1,0
15834,2020,634228.000000000000000,4831438.000000000000000,15834,C,,,1,0
15835,2016,634220.000000000000000,4831435.000000000000000,15835,C,,,1,0
15835,2017,634220.000000000000000,4831435.000000000000000,15835,C,,,2,0
15835,2021,634220.000000000000000,4831435.000000000000000,15835,C,,,2,0
15841,2016,634216.000000000000000,4831375.000000000000000,15841,C,,,1,0
15842,2016,634176.000000000000000,4831339.000000000000000,15842,C,,,1,0
15842,2020,634176.000000000000000,4831339.000000000000000,15842,C,,,2,1
15843,2016,634192.000000000000000,4831331.000000000000000,15843,C,,,1,0
15844,2016,634156.000000000000000,4831314.000000000000000,15844,C,,,1,0
15845,2016,634157.000000000000000,4831313.000000000000000,15845,C,,,1,0
15845,2020,634157.000000000000000,4831313.000000000000000,15845,C,,,2,1
15846,2016,634158.000000000000000,4831301.000000000000000,15846,C,,,1,0
15847,2016,634163.000000000000000,4831304.000000000000000,15847,C,,,1,0
15848,2016,634158.000000000000000,4831312.000000000000000,15848,C,,,1,0
15849,2016,634151.000000000000000,4831313.000000000000000,15849,C,,,1,0
15850,2016,634144.000000000000000,4831317.000000000000000,15850,C,,,1,0
15866,2016,634080.000000000000000,4831214.000000000000000,15866,B,,,1,0
15866,2017,634080.000000000000000,4831214.000000000000000,15866,B,,,1,0
15866,2019,634080.000000000000000,4831214.000000000000000,15866,B,,,1,0
15872,2016,634084.000000000000000,4831198.000000000000000,15872,B,,,1,0
15872,2017,634084.000000000000000,4831198.000000000000000,15872,B,,,1,0
15877,2016,634098.000000000000000,4831203.000000000000000,15877,B,,,2,0
16401,2015,634086.000000000000000,4831207.000000000000000,16401,B,,,2,0
16401,2016,634086.000000000000000,4831207.000000000000000,16401,B,,,1,0
16401,2017,634086.000000000000000,4831207.000000000000000,16401,B,,,1,0
16402,2015,634087.000000000000000,4831209.000000000000000,16402,B,,,1,0
16402,2016,634087.000000000000000,4831209.000000000000000,16402,B,,,1,0
16402,2017,634087.000000000000000,4831209.000000000000000,16402,B,,,1,0
16403,2015,634086.000000000000000,4831203.000000000000000,16403,B,,,1,0
16404,2015,634102.000000000000000,4831219.000000000000000,16404,B,,,1,0
16405,2015,634072.000000000000000,4831201.000000000000000,16405,B,,,1,0
16405,2017,634072.000000000000000,4831201.000000000000000,16405,B,,,2,0
16471,2015,634275.000000000000000,4831430.000000000000000,16471,C,,,1,0
16471,2016,634275.000000000000000,4831430.000000000000000,16471,C,,,1,0
16471,2019,634275.000000000000000,4831430.000000000000000,16471,C,,,1,0
16471,2021,634275.000000000000000,4831430.000000000000000,16471,C,,,1,0
16472,2015,634096.000000000000000,4831214.000000000000000,16472,B,,,1,0
16472,2017,634096.000000000000000,4831214.000000000000000,16472,B,,,1,0
16477,2015,634090.000000000000000,4831226.000000000000000,16477,B,,,1,0
16477,2016,634090.000000000000000,4831226.000000000000000,16477,B,,,1,0
16477,2017,634090.000000000000000,4831226.000000000000000,16477,B,,,1,0
16478,2015,634091.000000000000000,4831211.000000000000000,16478,B,,,1,0
16478,2016,634091.000000000000000,4831211.000000000000000,16478,B,,,1,0
16478,2017,634091.000000000000000,4831211.000000000000000,16478,B,,,1,0
16479,2015,634091.000000000000000,4831211.000000000000000,16479,B,,,1,0
16479,2016,634091.000000000000000,4831211.000000000000000,16479,B,,,1,0
16479,2017,634091.000000000000000,4831211.000000000000000,16479,B,,,2,0
16480,2015,634091.000000000000000,4831211.000000000000000,16480,B,,,1,0
16480,2016,634091.000000000000000,4831211.000000000000000,16480,B,,,1,0
16480,2017,634091.000000000000000,4831211.000000000000000,16480,B,,,1,0
16481,2015,634098.000000000000000,4831208.000000000000000,16481,B,,,1,0
16482,2015,634267.000000000000000,4831438.000000000000000,16482,C,,,2,0
16490,2015,634270.000000000000000,4831420.000000000000000,16490,C,,,1,0
16491,2015,634269.000000000000000,4831413.000000000000000,16491,C,,,1,0
16491,2017,634269.000000000000000,4831413.000000000000000,16491,C,,,1,0
16492,2015,634267.000000000000000,4831414.000000000000000,16492,C,,,1,0
16492,2016,634267.000000000000000,4831414.000000000000000,16492,C,,,1,0
16493,2015,634274.000000000000000,4831413.000000000000000,16493,C,,,1,0
16493,2017,634274.000000000000000,4831413.000000000000000,16493,C,,,1,0
16494,2015,634261.000000000000000,4831417.000000000000000,16494,C,,,1,0
16494,2017,634261.000000000000000,4831417.000000000000000,16494,C,,,1,0
16495,2015,634269.000000000000000,4831441.000000000000000,16495,C,,,1,0
16500,2015,634265.000000000000000,4831415.000000000000000,16500,C,,,1,0
16500,2016,634265.000000000000000,4831415.000000000000000,16500,C,,,1,0
16500,2017,634265.000000000000000,4831415.000000000000000,16500,C,,,1,0
16601,2017,634026.000000000000000,4831188.000000000000000,16601,B,,,1,0
16602,2017,634038.000000000000000,4831198.000000000000000,16602,B,,,3,0
16603,2017,634040.000000000000000,4831201.000000000000000,16603,B,,,1,0
16604,2017,634044.000000000000000,4831205.000000000000000,16604,B,,,1,0
16605,2017,634046.000000000000000,4831203.000000000000000,16605,B,,,1,0
16605,2019,634046.000000000000000,4831203.000000000000000,16605,B,,,3,0
16606,2017,634049.000000000000000,4831201.000000000000000,16606,B,,,1,0
16607,2017,634050.000000000000000,4831201.000000000000000,16607,B,,,1,0
16607,2019,634050.000000000000000,4831201.000000000000000,16607,B,,,2,0
16608,2017,634049.000000000000000,4831198.000000000000000,16608,B,,,3,0
16609,2017,634051.000000000000000,4831198.000000000000000,16609,B,,,3,0
16610,2017,634053.000000000000000,4831197.000000000000000,16610,B,,,2,0
16611,2017,634052.000000000000000,4831191.000000000000000,16611,B,,,1,0
16612,2017,634058.000000000000000,4831186.000000000000000,16612,B,,,1,0
16613,2017,634074.000000000000000,4831189.000000000000000,16613,B,,,1,0
16614,2017,634083.000000000000000,4831195.000000000000000,16614,B,,,2,0
16617,2017,634088.000000000000000,4831228.000000000000000,16617,B,,,1,0
16618,2017,634083.000000000000000,4831228.000000000000000,16618,B,,,1,0
16619,2017,634070.000000000000000,4831225.000000000000000,16619,B,,,1,0
16619,2019,634070.000000000000000,4831225.000000000000000,16619,B,,,1,0
16620,2017,634067.000000000000000,4831224.000000000000000,16620,B,,,1,0
16621,2017,634066.000000000000000,4831224.000000000000000,16621,B,,,1,0
16622,2017,634060.000000000000000,4831222.000000000000000,16622,B,,,1,0
16623,2017,634054.000000000000000,4831217.000000000000000,16623,B,,,1,0
16623,2019,634054.000000000000000,4831217.000000000000000,16623,B,,,2,0
16624,2017,634049.000000000000000,4831215.000000000000000,16624,B,,,1,0
16624,2019,634049.000000000000000,4831215.000000000000000,16624,B,,,2,0
16625,2017,634051.000000000000000,4831215.000000000000000,16625,B,,,3,0
16626,2017,634053.000000000000000,4831211.000000000000000,16626,B,,,2,0
16627,2017,634054.000000000000000,4831211.000000000000000,16627,B,,,2,0
16627,2019,634054.000000000000000,4831211.000000000000000,16627,B,,,1,0
16628,2017,634056.000000000000000,4831210.000000000000000,16628,B,,,1,0
16628,2019,634056.000000000000000,4831210.000000000000000,16628,B,,,1,0
16629,2017,634059.000000000000000,4831200.000000000000000,16629,B,,,3,0
16630,2017,634071.000000000000000,4831199.000000000000000,16630,B,,,1,0
16631,2017,634073.000000000000000,4831199.000000000000000,16631,B,,,1,0
16632,2017,634075.000000000000000,4831201.000000000000000,16632,B,,,2,0
16633,2017,634075.000000000000000,4831201.000000000000000,16633,B,,,2,0
16634,2017,634073.000000000000000,4831207.000000000000000,16634,B,,,1,0
16635,2017,634070.000000000000000,4831207.000000000000000,16635,B,,,2,0
16635,2019,634070.000000000000000,4831207.000000000000000,16635,B,,,1,0
16636,2017,634069.000000000000000,4831206.000000000000000,16636,B,,,3,0
16637,2017,634068.000000000000000,4831205.000000000000000,16637,B,,,2,0
16638,2017,634068.000000000000000,4831204.000000000000000,16638,B,,,1,0
16639,2017,634063.000000000000000,4831200.000000000000000,16639,B,,,1,0
16640,2017,634062.000000000000000,4831203.000000000000000,16640,B,,,1,0
16640,2019,634062.000000000000000,4831203.000000000000000,16640,B,,,1,0
16641,2017,634062.000000000000000,4831204.000000000000000,16641,B,,,1,0
16642,2017,634062.000000000000000,4831204.000000000000000,16642,B,,,1,0
16642,2019,634062.000000000000000,4831204.000000000000000,16642,B,,,1,0
16643,2017,634062.000000000000000,4831205.000000000000000,16643,B,,,1,0
16644,2017,634062.000000000000000,4831206.000000000000000,16644,B,,,1,0
16645,2017,634062.000000000000000,4831207.000000000000000,16645,B,,,1,0
16645,2019,634062.000000000000000,4831207.000000000000000,16645,B,,,1,0
16646,2017,634063.000000000000000,4831208.000000000000000,16646,B,,,1,0
16646,2019,634063.000000000000000,4831208.000000000000000,16646,B,,,1,0
16647,2017,634063.000000000000000,4831209.000000000000000,16647,B,,,2,0
16647,2019,634063.000000000000000,4831209.000000000000000,16647,B,,,1,0
16648,2017,634206.000000000000000,4831337.000000000000000,16648,C,,,1,0
16649,2017,634213.000000000000000,4831330.000000000000000,16649,C,,,1,0
16650,2020,634184.000000000000000,4831339.000000000000000,16650,C,,,1,10
16651,2017,634215.000000000000000,4831343.000000000000000,16651,C,,,1,0
16652,2017,634213.000000000000000,4831349.000000000000000,16652,C,,,1,0
16653,2017,634223.000000000000000,4831349.000000000000000,16653,C,,,2,0
16653,2020,634223.000000000000000,4831349.000000000000000,16653,C,,,1,0
16655,2017,634227.876599999959581,4831367.459099999628961,16655,C,,,1,0
16656,2017,634227.186600000015460,4831401.888500000350177,16656,C,,,1,0
16657,2017,634231.014800000004470,4831371.966300000436604,16657,C,,,2,0
16658,2017,634235.922499999986030,4831368.731399999931455,16658,C,,,1,0
16660,2017,634255.135600000037812,4831416.892599999904633,16660,C,,,1,0
16660,2019,634255.135600000037812,4831416.892599999904633,16660,C,,,1,0
16661,2017,634217.000000000000000,4831360.000000000000000,16661,C,,,1,0
16662,2017,634217.000000000000000,4831362.000000000000000,16662,C,,,2,0
16663,2020,634218.000000000000000,4831359.000000000000000,16663,C,,,2,0
16664,2017,634220.000000000000000,4831360.000000000000000,16664,C,,,1,0
16668,2017,634227.000000000000000,4831438.000000000000000,16668,C,,,1,0
16669,2017,634018.632699999958277,4831175.498200000263751,16669,B,,,2,0
16670,2017,634024.302799999946728,4831174.500599999912083,16670,B,,,1,0
16671,2017,634027.552299999981187,4831173.454499999992549,16671,B,,,1,0
16671,2019,634027.552299999981187,4831173.454499999992549,16671,B,,,1,0
16675,2017,634062.068500000052154,4831183.033800000324845,16675,B,,,1,0
16676,2017,634060.388200000044890,4831186.333399999886751,16676,B,,,1,0
16676,2019,634060.388200000044890,4831186.333399999886751,16676,B,,,1,0
16677,2017,634095.984300000010990,4831222.600100000388920,16677,B,,,1,0
16681,2017,634082.512699999962933,4831210.108699999749660,16681,B,,,1,0
16682,2017,634086.680300000007264,4831203.525700000114739,16682,B,,,1,0
16684,2017,634075.924699999974109,4831216.643199999816716,16684,B,,,1,0
16685,2017,634075.229000000050291,4831211.074000000022352,16685,B,,,1,0
16686,2017,634070.521399999968708,4831204.313299999572337,16686,B,,,4,0
16687,2017,634072.897400000016205,4831206.582999999634922,16687,B,,,2,0
16687,2019,634072.897400000016205,4831206.582999999634922,16687,B,,,1,0
16688,2017,634072.853000000002794,4831208.804299999959767,16688,B,,,1,0
16689,2017,634071.172600000048988,4831212.103799999691546,16689,B,,,2,0
16689,2019,634071.172600000048988,4831212.103799999691546,16689,B,,,2,0
16690,2017,634066.309400000027381,4831213.117600000463426,16690,B,,,1,0
16690,2019,634066.309400000027381,4831213.117600000463426,16690,B,,,1,0
16691,2017,634066.264899999951012,4831215.338800000026822,16691,B,,,1,0
16693,2017,634068.818800000008196,4831208.723500000312924,16693,B,,,3,0
16694,2017,634070.476900000008754,4831206.534599999897182,16694,B,,,2,0
16695,2017,634051.830899999942631,4831210.605700000189245,16695,B,,,1,0
16696,2017,634049.432599999941885,4831209.446600000374019,16696,B,,,2,0
16696,2019,634049.432599999941885,4831209.446600000374019,16696,B,,,1,0
16697,2017,634047.034300000057556,4831208.287600000388920,16697,B,,,1,0
16697,2019,634047.034300000057556,4831208.287600000388920,16697,B,,,1,0
16698,2017,634030.579700000002049,4831183.514700000174344,16698,B,,,2,0
16699,2017,634035.331800000043586,4831188.054100000299513,16699,B,,,3,0
16700,2017,634024.080500000040047,4831185.606800000183284,16700,B,,,2,0
16701,2015,634249.000000000000000,4831418.000000000000000,16701,C,,,1,0
16701,2016,634249.000000000000000,4831418.000000000000000,16701,C,,,1,0
16702,2015,634254.000000000000000,4831416.000000000000000,16702,C,,,1,0
16703,2015,634251.000000000000000,4831415.000000000000000,16703,C,,,1,0
16703,2016,634251.000000000000000,4831415.000000000000000,16703,C,,,1,0
16704,2015,634250.000000000000000,4831414.000000000000000,16704,C,,,1,0
16704,2021,634250.000000000000000,4831414.000000000000000,16704,C,,,1,0
16705,2015,634258.000000000000000,4831419.000000000000000,16705,C,,,2,0
16705,2016,634258.000000000000000,4831419.000000000000000,16705,C,,,1,0
16705,2021,634258.000000000000000,4831419.000000000000000,16705,C,,,1,0
16706,2015,634249.000000000000000,4831412.000000000000000,16706,C,,,1,0
16706,2016,634249.000000000000000,4831412.000000000000000,16706,C,,,1,0
16706,2017,634249.000000000000000,4831412.000000000000000,16706,C,,,1,0
16707,2015,634250.000000000000000,4831407.000000000000000,16707,C,,,1,0
16707,2017,634250.000000000000000,4831407.000000000000000,16707,C,,,1,0
16708,2015,634229.000000000000000,4831367.000000000000000,16708,C,,,1,0
16708,2017,634229.000000000000000,4831367.000000000000000,16708,C,,,1,0
16709,2015,634229.000000000000000,4831371.000000000000000,16709,C,,,1,0
16709,2017,634229.000000000000000,4831371.000000000000000,16709,C,,,2,0
16709,2020,634229.000000000000000,4831371.000000000000000,16709,C,,,2,0
16709,2021,634229.000000000000000,4831371.000000000000000,16709,C,,,1,0
16710,2015,634224.000000000000000,4831373.000000000000000,16710,C,,,1,0
16710,2016,634224.000000000000000,4831373.000000000000000,16710,C,,,1,0
16710,2017,634224.000000000000000,4831373.000000000000000,16710,C,,,2,0
16711,2015,634228.000000000000000,4831374.000000000000000,16711,C,,,1,0
16712,2015,634213.000000000000000,4831389.000000000000000,16712,C,,,2,0
16714,2015,634218.000000000000000,4831390.000000000000000,16714,C,,,1,0
16715,2015,634218.000000000000000,4831395.000000000000000,16715,C,,,1,0
16716,2015,634214.000000000000000,4831400.000000000000000,16716,C,,,1,0
16717,2015,634213.000000000000000,4831399.000000000000000,16717,C,,,1,0
16718,2015,634199.000000000000000,4831390.000000000000000,16718,C,,,1,0
16719,2015,634198.000000000000000,4831388.000000000000000,16719,C,,,1,0
16720,2015,634215.000000000000000,4831392.000000000000000,16720,C,,,1,0
16721,2015,634229.000000000000000,4831365.000000000000000,16721,C,,,2,0
16721,2017,634229.000000000000000,4831365.000000000000000,16721,C,,,4,0
16722,2015,634227.000000000000000,4831363.000000000000000,16722,C,,,2,0
16722,2016,634227.000000000000000,4831363.000000000000000,16722,C,,,2,0
16722,2017,634227.000000000000000,4831363.000000000000000,16722,C,,,3,0
16722,2020,634227.000000000000000,4831363.000000000000000,16722,C,,,2,0
16723,2015,634220.000000000000000,4831362.000000000000000,16723,C,,,2,0
16723,2016,634220.000000000000000,4831362.000000000000000,16723,C,,,1,0
16724,2015,634202.000000000000000,4831375.000000000000000,16724,C,,,1,0
16725,2015,634198.000000000000000,4831375.000000000000000,16725,C,,,1,0
16726,2015,634196.000000000000000,4831369.000000000000000,16726,C,,,1,0
16727,2015,634193.000000000000000,4831355.000000000000000,16727,C,,,1,0
16728,2015,634193.000000000000000,4831353.000000000000000,16728,C,,,1,0
16729,2015,634195.000000000000000,4831352.000000000000000,16729,C,,,2,0
16730,2015,634201.000000000000000,4831349.000000000000000,16730,C,,,1,0
16730,2017,634201.000000000000000,4831349.000000000000000,16730,C,,,1,5
16730,2020,634201.000000000000000,4831349.000000000000000,16730,C,,,1,3
16731,2015,634206.000000000000000,4831342.000000000000000,16731,C,,,1,0
16731,2016,634206.000000000000000,4831342.000000000000000,16731,C,,,1,0
16733,2015,634170.000000000000000,4831327.000000000000000,16733,C,,,1,0
16734,2015,634184.000000000000000,4831329.000000000000000,16734,C,,,1,0
16735,2015,634185.000000000000000,4831327.000000000000000,16735,C,,,1,0
16735,2016,634185.000000000000000,4831327.000000000000000,16735,C,,,1,0
16736,2015,634183.000000000000000,4831328.000000000000000,16736,C,,,1,0
16736,2020,634183.000000000000000,4831328.000000000000000,16736,C,,,3,1
16737,2015,634199.000000000000000,4831319.000000000000000,16737,C,,,3,0
16737,2016,634199.000000000000000,4831319.000000000000000,16737,C,,,1,0
16738,2015,634184.000000000000000,4831328.000000000000000,16738,C,,,1,0
16738,2020,634184.000000000000000,4831328.000000000000000,16738,C,,,1,2
16739,2015,634157.000000000000000,4831307.000000000000000,16739,C,,,1,0
16740,2015,634154.000000000000000,4831315.000000000000000,16740,C,,,1,0
16740,2016,634154.000000000000000,4831315.000000000000000,16740,C,,,1,0
16741,2015,634158.000000000000000,4831316.000000000000000,16741,C,,,1,0
16741,2016,634158.000000000000000,4831316.000000000000000,16741,C,,,1,0
16742,2015,634158.000000000000000,4831316.000000000000000,16742,C,,,1,0
16743,2015,634157.000000000000000,4831316.000000000000000,16743,C,,,2,0
16745,2015,634176.000000000000000,4831326.000000000000000,16745,C,,,3,0
16745,2016,634176.000000000000000,4831326.000000000000000,16745,C,,,2,0
16745,2020,634176.000000000000000,4831326.000000000000000,16745,C,,,1,3
16757,2017,633989.000000000000000,4831199.000000000000000,16757,B,,,1,0
16761,2020,633947.000000000000000,4831216.000000000000000,16761,B,,,1,6
16779,2020,633977.000000000000000,4831225.000000000000000,16779,B,,,1,19
16793,2020,634008.000000000000000,4831233.000000000000000,16793,B,,,1,8
16794,2020,634014.000000000000000,4831230.000000000000000,16794,B,,,1,18
16799,2015,634252.000000000000000,4831417.000000000000000,16799,C,,,1,0
16801,2015,634213.000000000000000,4831333.000000000000000,16801,C,,,1,0
16801,2016,634213.000000000000000,4831333.000000000000000,16801,C,,,1,0
16801,2017,634213.000000000000000,4831333.000000000000000,16801,C,,,1,0
16802,2015,634216.000000000000000,4831341.000000000000000,16802,C,,,1,0
16803,2015,634212.000000000000000,4831339.000000000000000,16803,C,,,1,0
16803,2016,634212.000000000000000,4831339.000000000000000,16803,C,,,1,0
16803,2017,634212.000000000000000,4831339.000000000000000,16803,C,,,1,0
16804,2015,634212.000000000000000,4831339.000000000000000,16804,C,,,1,0
16804,2016,634212.000000000000000,4831339.000000000000000,16804,C,,,1,0
16804,2017,634212.000000000000000,4831339.000000000000000,16804,C,,,1,0
16805,2015,634229.000000000000000,4831338.000000000000000,16805,C,,,1,0
16805,2016,634229.000000000000000,4831338.000000000000000,16805,C,,,2,0
16806,2015,634231.000000000000000,4831346.000000000000000,16806,C,,,1,0
16806,2016,634231.000000000000000,4831346.000000000000000,16806,C,,,1,0
16806,2019,634231.000000000000000,4831346.000000000000000,16806,C,,,1,0
16807,2015,634199.000000000000000,4831328.000000000000000,16807,C,,,1,0
16808,2015,634203.000000000000000,4831331.000000000000000,16808,C,,,1,0
16809,2015,634202.000000000000000,4831325.000000000000000,16809,C,,,1,0
16809,2016,634202.000000000000000,4831325.000000000000000,16809,C,,,2,0
16810,2015,634199.000000000000000,4831317.000000000000000,16810,C,,,1,0
16810,2016,634199.000000000000000,4831317.000000000000000,16810,C,,,1,0
16811,2015,634191.000000000000000,4831325.000000000000000,16811,C,,,2,0
16812,2015,634199.000000000000000,4831319.000000000000000,16812,C,,,1,0
16813,2015,634194.000000000000000,4831308.000000000000000,16813,C,,,1,0
16814,2015,634183.000000000000000,4831310.000000000000000,16814,C,,,1,0
16814,2016,634183.000000000000000,4831310.000000000000000,16814,C,,,1,0
16815,2014,634189.000000000000000,4831306.000000000000000,16815,C,,,1,0
16815,2015,634189.000000000000000,4831306.000000000000000,16815,C,,,2,0
16815,2016,634189.000000000000000,4831306.000000000000000,16815,C,,,3,0
