UNIQUE_ID,X_COORD,Y_COORD,TAG,PENINSULA,YEAR,COUNT,layer,path
"10685","634225","4831350","10685",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10686","634228","4831349","10686",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10687","634230","4831350","10687",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10692","634211","4831343","10692",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10694","634209","4831336","10694",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10807","634212","4831338","10807",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10812","634204","4831337","10812",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10817","634205","4831327","10817",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10835","634187","4831316","10835",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10840","634185","4831318","10840",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10868","634211","4831338","10868",c,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10869","634211","4831339","10869",c,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10870","634207","4831337","10870",c,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10875","634205","4831337","10875",c,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10929","634222","4831358","10929",b,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10930","634220","4831355","10930",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10932","634220","4831354","10932",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10934","634219","4831350","10934",b,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10935","634219","4831347","10935",b,"2017","4",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10936","634217","4831350","10936",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10938","634217","4831345","10938",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10940","634219","4831342","10940",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10942","634216","4831342","10942",b,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10946","634210","4831337","10946",b,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10989","634227","4831363","10989",c,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"10995","634386","4831486","10995",c,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15426","634177","4831293","15426",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15429","634190","4831305","15429",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15437","634208","4831320","15437",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15440","634225","4831358","15440",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15809","634170","4831286","15809",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"15872","634084","4831198","15872",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16401","634086","4831207","16401",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16402","634087","4831209","16402",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16459","634234","4831573","16459",C,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16472","634096","4831214","16472",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16478","634091","4831211","16478",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16479","634091","4831211","16479",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16480","634091","4831211","16480",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16493","634274","4831413","16493",C,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16613","634074","4831189","16613",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16614","634083","4831195","16614",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16648","634206","4831337","16648",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16649","634213","4831330","16649",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16651","634215","4831343","16651",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16653","634223","4831349","16653",B,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16721","634229","4831365","16721",C,"2017","4",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16722","634227","4831363","16722",C,"2017","3",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16757","633989","4831199","16757",B,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16801","634213","4831333","16801",C,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16803","634212","4831339","16803",C,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16804","634212","4831339","16804",C,"2017","1",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"16897","634178","4831307","16897",C,"2017","2",bcnh_roadproximity_2017,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2017
"17083","634024","4831147","17083",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17084","634018","4831153","17084",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17085","634016","4831154","17085",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17086","634010","4831154","17086",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17087","634011","4831157","17087",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17088","634002","4831163","17088",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17089","634003","4831164","17089",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17090","633998","4831165","17090",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17091","633996","4831168","17091",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17092","633994","4831169","17092",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17093","633990","4831172","17093",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17094","633987","4831174","17094",B,"2018","9",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17095","633991","4831171","17095",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17096","633986","4831179","17096",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17097","633985","4831178","17097",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17098","633982","4831180","17098",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17099","633980","4831182","17099",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17100","633979","4831185","17100",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17101","634081","4831178","17101",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17102","634065","4831168","17102",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17103","634056","4831171","17103",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17104","634042","4831151","17104",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17105","634044","4831152","17105",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17106","634046","4831156","17106",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17107","634045","4831157","17107",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17108","634052","4831154","17108",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17109","634053","4831161","17109",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17110","634053","4831159","17110",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17111","634050","4831156","17111",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17112","634053","4831158","17112",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17128","634006","4831160","17128",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17143","633991","4831180","17143",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17144","633991","4831178","17144",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17145","634002","4831181","17145",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17146","634005","4831179","17146",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17151","634016","4831115","17151",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17152","634018","4831108","17152",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17153","634020","4831110","17153",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17154","634025","4831120","17154",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17155","634019","4831121","17155",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17156","634018","4831119","17156",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17157","634011","4831119","17157",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17158","633993","4831139","17158",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17159","633995","4831138","17159",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17160","634004","4831134","17160",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17161","634006","4831136","17161",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17162","634007","4831136","17162",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17163","634007","4831136","17163",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17164","634005","4831133","17164",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17165","634012","4831132","17165",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17166","634019","4831127","17166",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17167","634025","4831127","17167",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17168","634030","4831127","17168",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17169","634031","4831129","17169",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17171","634029","4831148","17171",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17172","634024","4831142","17172",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17173","634028","4831149","17173",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17174","634035","4831150","17174",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17175","634028","4831147","17175",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17176","634030","4831146","17176",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17177","634038","4831148","17177",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17178","634037","4831146","17178",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17179","634040","4831143","17179",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17180","633970","4831169","17180",B,"2018","3",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17181","633976","4831171","17181",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17182","633973","4831165","17182",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17183","633978","4831160","17183",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17184","633978","4831163","17184",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17185","633983","4831158","17185",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17186","633978","4831154","17186",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17187","633985","4831159","17187",B,"2018","4",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17188","633982","4831163","17188",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17189","633988","4831156","17189",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17190","633989","4831153","17190",B,"2018","6",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17191","633988","4831152","17191",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17192","633994","4831151","17192",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17193","633993","4831151","17193",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17194","633979","4831184","17194",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17195","633992","4831147","17195",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17196","633995","4831144","17196",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17197","633997","4831146","17197",B,"2018","6",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17198","634004","4831141","17198",B,"2018","1",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
"17199","633997","4831145","17199",B,"2018","2",bcnh_roadproximity_2018,C:/Users/baill/OneDrive/r-projects/cormorant-colony-analysis/QGIS files/bcnh_road_proximity|layername=bcnh_roadproximity_2018
